id,contentLength,ari,colemanIndex,fleschKincaid,fleschReading,gunningFox,smog,sentenceCount,wordCount,nTag,perplexity,loc,hasAnswer,hasCode
23948948,145,15.727,5.03,15.654,55.859,18,11.208,1,41,1,0,2,f,f
23948949,262,11.266,13.458,10.475,50.239,12,11.855,3,51,2,0,4,f,t
23948950,193,5.288,6.399,7.156,72.853,9.6,9.726,3,49,1,0,6,f,t
23948953,682,25.971,7.42,22.315,37.785,24.8,13.559,3,173,2,0,9,f,t
23948990,867,23.898,14.779,21.395,16.029,24.4,20.028,4,167,3,0,8,t,t
23948955,301,10.26,7.823,10.814,60.275,14,12.458,3,72,3,0,6,t,t
23948959,261,4.178,6.22,5.074,81.484,6,6.742,5,64,2,0,4,t,t
23948963,217,5.783,9.603,7.324,58.58,9.6,9.889,5,45,2,0,2,f,f
23948965,246,27.027,11.032,23.389,23.558,27.2,19.287,1,54,2,0,2,f,f
23948966,1249,6.954,6.189,8.693,68.359,11.6,10.952,16,320,3,0,4,f,t
23948970,331,11.317,7.269,11.256,62.452,14,11.855,3,81,2,0,2,f,f
23948975,1045,38.303,10.961,32.267,0.279,36,22.361,3,230,5,0,19,t,t
23948977,272,2.363,4.451,4.823,81.855,8,8.842,6,72,2,0,15,f,t
23948978,626,7.671,7.946,8.859,64.721,9.6,9.516,8,149,2,0,6,f,t
23948979,21,5.297,8.122,9.57,33.575,11.6,8.842,1,4,1,0,6,t,t
23948986,711,12.005,5.898,11.445,70.299,13.6,7.794,6,193,1,0,6,f,t
23948991,278,9.696,8.785,8.771,70.179,10.8,9.726,3,64,1,0,6,f,t
23948996,233,25.588,11.109,23.041,20.705,26.4,19.287,1,51,2,0,4,f,t
23948997,198,22.222,7.524,18.778,49.489,20.8,8.842,1,50,2,0,6,t,t
23948999,51,2.728,3.656,5.884,77.811,8.4,8.842,1,14,3,0,4,f,t
23950222,231,5.993,8.365,7.407,65.113,9.6,10.126,4,52,4,0,2,f,f
23949006,303,7.878,9.065,8.239,66.718,10,10.126,4,69,3,0,4,f,t
23949010,611,6.637,8.858,9.079,54.013,10.4,10.794,10,135,4,0,9,f,t
23949012,360,13.547,11.1,12.611,49.769,14.4,13.024,3,76,4,0,7,t,t
23949023,271,29.119,16.775,24.471,6.892,24.4,17.122,1,49,1,0,6,f,t
23949024,115,5.903,8.252,6.272,73.248,6.4,7.169,2,26,2,0,4,t,t
23949026,475,8.24,10.46,8.758,57.462,11.2,11.208,7,99,5,0,6,f,t
23949027,447,8.502,6.499,9.097,70.098,12,11.208,5,113,2,0,2,t,f
23949028,210,5.566,5.287,8.126,70.053,11.2,11.208,3,56,2,0,2,f,f
23949030,875,14.558,12.483,13.793,40.956,17.6,15.719,7,176,5,0,25,f,t
23949035,325,35.438,11.546,29.579,7.676,32,18.244,1,70,3,0,6,t,t
23949040,249,3.686,5.855,5.994,74.172,7.2,8.239,5,62,1,0,4,f,t
23949042,121,1.317,3.956,3.855,80.783,5.2,7.169,4,30,3,0,6,t,t
23949044,258,13.457,6.881,12.797,62.979,15.2,11.208,2,67,3,0,4,t,t
23949046,475,6.44,7.959,7.623,69.165,9.6,9.957,7,113,2,0,15,f,t
23949049,427,6.377,6.927,7.775,70.783,7.6,7.169,6,106,3,0,13,f,t
23949054,510,11.217,10.021,11.373,53.422,15.2,13.968,5,112,2,0,2,f,f
23949055,157,17.924,14.03,15.913,36.189,18.8,15.903,1,31,4,0,4,f,t
23949058,293,33.737,8.169,30.354,5.68,32.4,18.244,1,72,3,0,6,f,t
23949059,370,7.173,7.965,7.767,70.723,10.4,10.355,5,88,3,0,6,f,t
23949063,356,7.529,9.41,7.76,67.925,10.4,10.355,5,80,3,0,4,f,t
23949066,580,7.888,7.09,7.478,77.836,10.4,9.607,7,143,3,0,7,f,t
23949067,125,1.553,3.854,4.795,80.873,6.4,7.794,3,34,1,0,2,t,f
23949090,309,7.943,8.834,8.949,62.515,11.2,11.208,4,71,2,0,5,f,t
23949074,152,7.457,8.069,8.474,66.365,11.6,11.208,2,36,5,0,11,f,t
23949080,948,25.909,11.98,21.208,32.509,23.6,15.58,4,201,3,0,12,t,t
23949083,272,30.072,10.464,24.643,27.035,27.6,15.903,1,61,1,0,11,f,t
23949085,106,11.777,10.345,11.337,54.751,16,14.555,1,23,3,0,5,f,t
23949091,251,8.441,8.257,9.08,64.992,12,11.855,3,59,3,0,15,f,t
23949094,193,21.622,7.399,19.414,43.149,22,13.024,1,49,3,0,2,f,f
23949097,131,15.301,12.877,11.796,56.799,14.8,13.024,1,26,2,0,2,t,f
23950752,209,10.299,5.996,10.892,65.063,13.6,11.208,2,54,2,0,6,f,t
23949103,436,8.543,7.427,9.933,61.609,11.6,10.794,5,106,3,0,2,f,f
23949107,492,6.733,7.968,8.175,66.224,8.8,9.236,7,117,2,0,2,f,f
23949108,264,13.999,8.496,12.378,63.318,14.4,10.126,2,64,4,0,2,f,f
23949112,3261,27.247,13.04,23.437,18.282,26.8,19.972,13,666,4,0,4,f,t
23950766,230,3.131,6.287,5.839,69.233,5.6,7.169,6,54,2,0,4,t,t
23949115,376,9.695,8.366,9.349,67.219,11.6,10.686,4,88,4,0,4,t,t
23949117,620,6.572,9.657,7.047,66.073,8.4,9.34,11,133,3,0,27,t,t
23949118,248,29.999,5.37,26.027,31.357,28,8.842,1,69,2,0,2,f,f
23949119,368,10.705,11.35,11.686,45.564,13.6,13.024,4,77,3,0,19,t,t
23949126,289,4.08,5.597,4.622,88.996,6.4,5.684,5,76,3,0,4,f,t
23949127,434,6.001,5.623,7.243,76.976,8.4,7.169,6,114,3,0,6,f,t
23949132,215,23.736,10.044,20.136,37.969,25.2,18.244,1,49,2,0,6,t,t
23949137,206,9.068,11.794,8.735,56.778,10.8,11.208,3,41,2,0,6,t,t
23949139,126,1.691,4.028,4.448,83.361,6.4,7.794,3,34,5,0,2,f,f
23949141,120,4.91,5.76,6.78,73.17,11.2,11.208,2,30,2,0,25,t,t
23949143,349,11.771,6.544,13.044,56.165,16.4,14.068,3,92,3,0,2,f,f
23949145,130,-0.021,2.721,0.944,100.404,4.4,6.742,5,34,3,0,2,f,f
23949147,304,10.351,7.728,10.226,65.087,13.2,11.855,3,73,5,0,11,f,t
23949148,311,35.601,8.624,31.281,4.374,33.6,18.244,1,75,3,0,9,t,t
23949153,275,30.63,9.91,25.65,23.376,27.6,14.555,1,63,5,0,7,f,t
23949155,159,17.336,7.042,15.078,59.986,17.2,8.842,1,41,2,0,6,f,t
23949156,715,13.588,11.464,13.418,43.09,17.2,15.688,6,149,2,0,10,t,t
23949159,132,5.66,6.76,6.578,77.288,7.6,7.169,2,33,4,0,2,f,f
23949179,316,7.285,6.76,9.439,62.566,12,11.698,4,79,5,0,4,f,t
23949166,174,7.819,11.482,9.189,49.965,12.4,11.855,3,35,1,0,2,t,f
23949167,893,33.458,9.487,28.413,14.849,30.4,16.322,3,208,2,0,10,f,t
23949168,411,41.224,18.783,34.467,-27.372,35.2,23.727,1,70,4,0,6,f,t
23949172,252,8.701,8.791,9.853,58.853,12.8,12.458,3,58,2,0,3,f,f
23949175,249,5.236,6.855,6.442,76.483,7.2,7.169,4,62,2,0,2,f,f
23949184,582,8.017,7.341,8.443,70.665,10.4,9.607,7,142,3,0,21,f,t
23949189,207,4.319,6.585,4.389,85.86,7.2,8.076,4,50,3,0,4,t,t
23949194,322,12.05,10.687,9.284,69.464,9.6,6.427,3,69,1,0,11,f,t
23949196,30,2.256,5.443,3.997,78.873,2.8,3.129,1,7,1,0,6,f,t
23949199,311,7.1,6.684,8.505,68.819,9.6,8.842,4,78,4,0,17,f,t
23949202,233,12.167,7.707,11.766,60.579,14.4,12.162,2,56,2,0,8,f,t
23949205,367,20.578,14.223,18.772,24.595,23.2,19.287,2,72,3,0,2,f,f
23949208,610,12.606,7.38,10.584,74.396,12.4,5.684,5,155,3,0,2,f,f
23949210,426,8.536,8.043,9.462,63.201,10.8,10.355,5,101,2,0,8,t,t
23949212,243,5.553,6.877,7.358,68.135,10.4,10.686,4,58,4,0,2,f,f
23949213,217,11.104,7.316,10.33,68.202,10.8,7.169,2,53,1,0,2,f,f
23949215,1108,12.91,11.949,12.081,48.882,14,13.024,10,227,5,0,4,f,t
23949219,282,8.55,4.225,8.721,79.443,11.2,7.794,3,79,5,0,5,t,t
23949220,259,2.361,4.969,3.383,90.698,4.8,5.461,6,67,2,0,6,f,t
23949224,206,5.756,9.163,7.677,60.056,7.6,8.842,4,45,4,0,2,t,f
23949227,264,9.479,9.555,8.48,69.294,10,9.726,3,59,3,0,14,t,t
23949231,198,21.912,9.013,19.059,42.13,20.4,11.208,1,47,3,0,2,f,f
23949233,657,17.975,7.372,16.167,53.516,18.8,12.603,4,167,3,0,13,f,t
23949235,689,8.387,7.356,10.019,60.634,12.8,11.933,8,168,5,0,7,t,t
23949237,2419,51.034,13.042,39.925,-15.209,42.4,19.488,5,494,5,0,22,t,t
23949238,208,24.675,4.965,22.02,42.275,25.6,13.024,1,59,1,0,4,f,t
23949266,582,4.568,5.52,6.037,77.963,8,8.842,10,147,3,0,7,t,t
23949245,414,5.175,4.59,6.622,81.429,10.4,9.726,6,114,3,0,12,t,t
23949246,728,11.014,15.44,10.663,39.504,11.2,11.208,11,129,5,0,10,f,t
23949247,141,6.945,8.366,9.439,56.778,11.2,11.208,2,33,1,0,6,t,t
23949249,124,12.748,5.681,11.552,72.796,13.6,3.129,1,34,1,0,4,t,t
23949251,187,21.185,6.229,19.486,44.413,20.8,8.842,1,50,2,0,2,f,f
23949253,225,11.282,5.662,11.115,67.916,14,11.208,2,59,3,0,5,t,t
23949256,317,17.211,8.448,15.822,50.196,17.6,12.162,2,77,3,0,4,f,t
23949257,354,10.009,10.635,9.986,57.311,13.6,13.024,4,76,1,0,3,f,f
23949260,363,7.051,8.061,8.818,62.477,12.8,12.341,5,86,5,0,5,t,f
23949262,304,9.668,12.553,9.121,56.828,12.4,12.162,4,61,4,0,4,t,t
23949264,96,9.41,6.76,10.487,62.625,9.6,3.129,1,24,2,0,4,f,t
23949265,144,15.949,11.56,14.39,47.105,16,13.024,1,31,1,0,2,f,f
23949442,54,2.466,3.079,5.4,84.845,6.4,3.129,1,16,1,0,4,t,t
23949268,542,11.695,9.367,10.369,64.184,13.2,11.602,5,122,2,0,9,f,t
23949277,3756,56.4,24.942,47.238,-82.423,49.6,35.022,6,543,3,0,15,f,t
23949279,525,20.91,18.181,17.765,21.721,19.6,17.122,3,91,3,0,4,f,f
23949283,270,8.088,4.691,7.903,82.336,10,6.427,3,74,1,0,3,f,f
23949296,3814,51.121,22.405,41.131,-50.215,44.4,30.526,7,588,1,0,23,t,t
23949287,1380,13.187,8.391,13.496,52.708,16,13.464,11,336,4,0,4,f,t
23949288,396,42.542,12.302,36.115,-16.032,40.4,25.254,1,83,2,0,4,f,t
23949290,256,3.81,5.76,4.521,85.449,6,6.742,5,64,2,0,6,f,t
23949291,267,6.811,8.981,6.994,72.084,7.6,8.076,4,61,3,0,7,t,t
23949293,237,4.324,5.715,5.871,80.577,8.4,8.842,4,62,5,0,6,f,t
23949298,1017,12.359,9.823,11.047,60.388,14.8,13.205,9,225,3,0,10,t,t
23949299,70,6.464,7.453,5.616,85.074,6.8,3.129,1,17,1,0,4,t,t
23949300,64,6.166,7.331,8.353,61.89,8.4,8.842,1,15,2,0,6,t,t
23949301,210,23.176,9.969,20.83,31.215,24.8,18.244,1,48,3,0,2,t,f
23949302,715,19.689,8.265,18.734,38.671,22.4,16.828,4,175,2,0,8,t,t
23949310,810,22.739,7.702,20.595,37.801,24.4,17.122,4,203,4,0,8,t,t
23949312,231,1.97,3.459,5.074,81.484,7.6,8.842,5,64,2,0,14,t,t
23949313,396,5.884,8.407,7.267,65.604,10.8,11.208,7,89,3,0,9,f,t
23949315,304,2.16,4.76,4.573,79.198,7.6,8.842,8,76,3,0,3,f,f
23949318,608,16.414,8.234,16.36,44.113,18.4,13.817,4,149,2,0,13,t,t
23949323,252,4.397,4.711,4.99,90.013,7.2,5.985,4,69,2,0,7,t,t
23949324,210,23.352,8.938,19.958,41.029,21.6,11.208,1,50,3,0,7,f,t
23949326,288,5.516,7.518,6.015,75.804,8.4,9.387,5,67,3,0,6,f,t
23949328,290,6.312,8.889,6.918,68.265,8.4,9.387,5,64,5,0,13,f,t
23949332,210,6.685,7.938,7.902,68.094,9.6,9.726,3,50,1,0,5,f,t
23949334,531,29.265,10.705,24.22,26.503,27.2,16.527,2,118,4,0,4,t,t
23949336,275,9.63,8.91,9.644,63.32,12.8,11.855,3,63,3,0,5,t,t
23949338,767,8.052,6.729,8.34,73.263,10.4,9.445,9,192,4,0,10,t,t
23949341,138,6.882,8.601,8.35,63.695,8.8,8.842,2,32,2,0,4,f,t
23949343,562,11.724,7.903,12.21,55.258,14.4,12.688,5,134,3,0,10,t,t
23949347,367,39.314,12.643,33.147,-7.223,34.4,19.287,1,76,3,0,11,f,t
23949350,454,4.556,5.864,7.044,69.716,8.4,9.188,8,113,4,0,5,t,t
23949351,489,27.348,9.245,23.765,27.09,26.8,17.122,2,115,3,0,12,t,t
23949353,264,9.294,9.116,9.32,63.865,12.4,11.855,3,60,4,0,2,t,f
23949354,145,1.831,2.535,3.918,91.911,6.4,6.427,3,42,1,0,6,t,t
23949355,615,7.527,9.032,8.004,64.397,10,10.254,9,135,4,0,17,f,t
23949362,81,7.237,5.919,8.333,72.72,12,11.208,1,21,3,0,5,f,t
23949364,138,8.784,11.229,8.413,59.682,8.4,8.842,2,28,2,0,2,f,f
23949443,248,5.538,6.545,6.78,73.17,10,10.126,4,60,2,0,3,f,f
23949370,1371,110.183,24.984,88.985,-190.253,91.2,47.747,1,198,1,0,2,f,f
23949372,285,9.214,6.515,9.176,72.025,11.6,9.726,3,72,3,0,4,f,f
23949373,248,4.509,7.385,6.024,72.537,8.4,9.387,5,58,4,0,6,t,t
23949374,153,6.798,6.307,7.446,76.412,10.4,10.126,2,39,2,0,8,t,t
23949379,895,35.411,32.563,33.114,-77.634,30,24.757,3,109,3,0,29,t,t
23949380,265,8.739,7.588,8.586,71.5,9.6,7.794,3,64,3,0,14,f,t
23949386,953,14.543,8.819,14.295,50.586,16,12.785,7,228,5,0,17,f,t
23949395,868,7.446,7.202,8.083,71.601,10,9.34,11,213,5,0,23,t,t
23949396,254,13.31,7.947,13.927,51.32,19.2,16.527,2,63,4,0,4,f,t
23949399,92,10.236,10.294,11.68,46.945,12,11.208,1,20,1,0,6,f,t
23949404,178,19.729,12.536,16.062,45.81,20,15.903,1,37,1,0,4,f,t
23949408,439,52.04,7.922,42.726,-17.117,45.6,17.122,1,109,4,0,6,t,t
23949413,250,29.185,6.854,24.283,36.737,28.8,15.903,1,65,3,0,6,t,t
23949414,358,4.479,7.007,5.805,75.075,6.8,7.957,7,85,4,0,8,t,t
23949418,194,4.22,3.605,6.229,83.649,9.2,8.842,3,56,4,0,8,t,t
23949419,176,8.807,7.882,9.457,64.663,11.2,10.126,2,42,1,0,4,f,t
23949425,227,6.39,5.484,7.157,79.375,9.2,7.794,3,60,2,0,11,f,t
23949426,111,8.716,13.333,9.857,43.092,11.6,11.208,2,21,3,0,2,t,f
23949428,142,15.171,6.21,14.135,61.402,17.2,11.208,1,38,2,0,6,t,t
23949431,125,12.968,7.208,12.378,63.318,15.2,11.208,1,32,2,0,15,t,t
23949434,523,19.102,9.042,17.659,42.075,19.6,14.068,3,124,3,0,5,f,f
23949438,413,43.955,12.818,36.995,-18.781,40.8,25.254,1,85,4,0,4,f,t
23949440,633,10.444,6.073,9.701,73.9,12,8.842,6,163,5,0,12,t,t
23949441,925,14.02,8.523,14.221,50.099,17.6,14.555,7,224,2,0,6,f,t
23949453,222,7.816,9.352,7.194,73.17,8.8,8.842,3,50,3,0,10,f,t
23949454,117,3.278,3.469,3.534,100.004,6.8,3.129,2,34,1,0,8,t,t
23949465,325,7.438,9.546,9.761,50.014,12.4,11.979,5,70,2,0,6,f,t
23949456,618,13.573,9.965,14.106,42.374,16,13.968,5,136,1,0,8,t,t
23949460,458,12.735,10.449,10.988,60.368,13.6,12.162,4,99,3,0,9,f,t
23949463,312,4.939,6.171,6.728,75.328,10.4,10.355,5,80,1,0,4,t,t
23949464,354,12.946,9.932,13.158,47.037,16.8,15.021,3,78,4,0,7,f,t
23949466,122,13.092,8.864,13.03,51.515,16.8,14.555,1,28,2,0,9,t,t
23949472,493,9.983,7.601,10.252,63.954,13.2,12.341,5,119,2,0,6,f,t
23949477,244,12.463,15.622,14.423,17.184,13.6,13.024,3,43,3,0,4,t,t
23949479,451,7.048,7.349,8.831,64.403,12.4,12.162,6,110,5,0,14,f,t
23949480,729,9.162,10.549,9.853,55.493,12.8,12.458,9,157,3,0,4,f,t
23949482,369,8.612,5.606,8.952,74.073,12.4,10.686,4,97,3,0,5,f,t
23949486,272,6.587,8.232,6.322,78.236,8,8.076,4,64,2,0,2,f,f
23949487,406,22.636,8.355,21.475,29.265,25.2,18.244,2,99,4,0,2,f,f
23949491,347,6.612,9.451,8.794,54.276,8.4,9.3,6,75,4,0,6,f,t
23949495,94,8.598,4.495,9.073,76.322,11.6,8.842,1,26,2,0,6,f,t
23949496,303,5.77,7.336,7.565,66.118,10,10.355,5,71,5,0,2,f,f
23949500,259,9.079,9.056,9.08,64.992,11.6,11.208,3,59,3,0,2,t,f
23949501,515,9.969,12.534,10.513,45.131,14.8,13.484,7,100,4,0,12,f,t
23949502,451,8.321,5.523,8.963,73.196,10,7.554,5,119,4,0,4,t,t
23949510,252,20.995,28.584,19.545,-26.067,18.8,14.555,3,32,4,0,4,f,t
23949513,81,8.765,9.705,7.819,71.065,9.2,8.842,1,18,2,0,4,f,f
23949514,117,3.519,4.083,6.936,74.724,10,10.126,2,33,2,0,6,f,t
23949515,247,26.881,12.726,24.198,12.411,28,21.194,1,51,2,0,6,f,t
23949520,644,13.425,6.778,13.669,56.91,15.2,11.208,5,168,3,0,5,t,t
23949523,432,8.448,7.433,8.895,68.691,11.6,10.794,5,105,4,0,4,f,t
23949526,104,9.871,3.96,11.345,68.938,13.6,8.842,1,31,3,0,2,f,f
23949533,440,6.158,9.196,6.298,71.28,8.4,9.188,8,96,2,0,6,f,f
23949536,229,7.544,8.178,8.037,69.498,10.8,10.504,3,54,3,0,6,t,t
23949538,198,11.885,12.356,11.385,49.06,14,13.024,2,40,4,0,6,t,t
23949543,119,12.397,7.369,11.996,60.71,15.6,13.024,1,29,1,0,9,f,t
23949545,1134,15.123,7.636,14.575,54.017,16,11.457,8,285,4,0,9,t,t
23949547,880,10.311,8.859,10.162,62.18,14,13.205,9,202,5,0,21,f,t
23949560,413,7.529,9.932,7.83,65.935,10.8,10.864,6,91,2,0,6,f,t
23949574,288,15.949,11.56,14.961,43.012,16.8,13.817,2,62,2,0,14,t,t
23949579,1762,74.622,25.22,59.63,-107.147,61.6,37.406,2,253,2,0,27,f,t
23949580,400,14.013,6.638,13.793,58.51,16,11.208,3,105,3,0,2,f,f
23949588,181,4.135,4.957,5.229,86.665,7.2,6.427,3,49,4,0,7,f,t
23949589,549,6.426,8.49,7.008,69.158,8,8.842,9,123,5,0,2,f,f
23949591,389,4.769,5.021,5.62,85.941,8,7.794,6,105,5,0,16,f,t
23949595,234,4.439,5.171,5.797,80.22,10,10.126,4,60,5,0,22,t,t
23949597,259,4.233,6.414,5.057,81.246,7.2,8.239,5,63,3,0,4,f,t
23949601,598,14.042,12.552,13.928,37.95,14.4,13.024,5,120,2,0,7,t,t
23949602,297,34.474,7.84,28.578,21.974,31.6,14.555,1,74,3,0,2,f,f
23949609,390,21.875,7.403,18.972,47.211,22,13.024,2,99,5,0,10,t,t
23949610,398,47.005,7.879,38.515,-4.741,41.2,14.555,1,99,5,0,5,f,t
23949611,268,8.466,6.414,9.041,70.614,12,11.208,3,68,4,0,6,t,t
23949612,135,5.771,6.587,5.269,87.562,7.6,7.169,2,34,2,0,4,f,t
23949615,314,7.806,8.193,8.049,70.303,10.8,10.686,4,74,3,0,17,f,t
23949620,281,15.001,8.187,13.256,61.47,16.4,12.162,2,69,5,0,6,f,t
23949625,217,6.001,5.623,8.174,70.297,10.4,9.726,3,57,3,0,6,f,t
23949627,342,36.582,12.977,31.433,-5.618,33.6,21.194,1,70,4,0,8,f,t
23949628,321,7.361,6.542,8.478,70.348,9.2,8.076,4,81,5,0,2,t,f
23949631,352,4.646,7.484,6.535,69.077,7.2,8.418,7,82,2,0,8,t,t
23949656,179,8.927,7.719,10.358,59.096,12,11.208,2,43,1,0,2,t,f
23949634,296,6.933,7.414,8.147,68.715,10.4,10.126,4,72,2,0,8,f,t
23949637,205,2.088,4.982,5.91,71.57,7.6,8.842,5,53,3,0,6,t,t
23949669,127,13.933,9.915,12.609,54.536,16.8,14.555,1,28,5,0,3,f,t
23949639,459,56.937,6.543,46.911,-25.75,50,17.122,1,121,2,0,9,f,t
23949640,421,7.534,5.54,8.801,71.502,11.2,9.889,5,111,5,0,2,f,f
23949641,372,8.821,6.024,10.118,65.269,11.6,9.516,4,96,5,0,24,t,t
23949642,302,33.89,9.611,29.747,6.468,30,14.555,1,70,3,0,5,t,t
23949646,1363,25.471,18.362,23.134,-1.039,24.4,20.108,6,235,3,0,7,f,f
23949647,374,10.041,9.425,10.721,55.599,13.6,12.603,4,84,5,0,2,f,f
23949859,269,6.017,7.206,7.115,73.442,10,10.126,4,66,2,0,2,t,f
23949651,83,7.34,5.421,9.081,69.141,8.8,3.129,1,22,1,0,7,t,t
23949653,1245,17.817,14.131,15.186,40.736,18,15.415,8,245,2,0,2,f,f
23949687,507,6.77,7.478,7.572,72.073,10.4,10.609,7,123,5,0,2,t,f
23949659,292,1.476,3.698,4.502,83.14,7.2,8.418,7,80,4,0,14,f,t
23949660,371,20.522,8.213,19.531,36.077,21.6,15.248,2,91,2,0,10,t,t
23949663,382,7.327,7.656,7.49,74.133,8.4,7.554,5,92,4,0,2,f,f
23949672,258,13.741,9.112,12.941,56.605,15.6,13.024,2,61,3,0,2,f,f
23949679,593,6.663,8.882,7.309,69.574,10.4,10.504,9,136,5,0,8,f,t
23949680,192,8.642,2.048,9.287,81.915,12.4,7.169,2,60,2,0,11,t,t
23949685,257,6.039,8.015,7.574,67.923,9.6,10.126,4,61,3,0,4,t,t
23949686,369,12.795,7.824,13.044,56.165,14.4,11.208,3,92,1,0,4,t,t
23949689,474,10.545,10.305,10.087,59.437,12.4,11.979,5,103,1,0,5,t,f
23949693,343,18.86,11.137,16.814,41.309,18.4,13.817,2,75,3,0,2,t,f
23949694,186,5.062,8.92,5.1,76.753,5.6,7.169,4,41,4,0,4,f,t
23949696,256,8.077,6.76,8.771,70.179,12,11.208,3,64,2,0,8,t,t
23949697,462,9.433,8.165,9.908,62.853,12.4,11.602,5,109,3,0,10,f,t
23949699,210,24.054,6.689,21.093,41.799,24.8,14.555,1,55,5,0,7,f,t
23949702,864,4.632,0.613,5.321,60.267,8.4,6.721,86,162,3,0,96,f,t
23949703,546,19.983,10.56,18.26,36.578,20.8,15.903,3,122,3,0,10,f,t
23949709,179,8.555,6.629,9.181,69.318,13.2,12.162,2,45,3,0,6,t,t
23951383,81,8.765,9.705,9.786,56.965,16,14.555,1,18,3,0,8,f,t
23949710,352,10.406,11.601,10.44,52.719,10.8,10.686,4,73,2,0,14,t,t
23949711,181,8.331,5.41,8.766,74.963,12.8,11.208,2,48,2,0,10,f,t
23949712,344,8.273,10.341,10.512,45.344,14.8,13.663,5,72,4,0,5,f,t
23949715,361,8.169,10.46,8.043,65.186,8.8,9.387,5,78,3,0,6,t,t
23949716,513,8.982,12.416,9.581,48.636,13.2,12.385,8,100,5,0,2,f,f
23949729,607,12.904,8.378,12.937,52.896,15.6,13.663,5,142,3,0,2,f,f
23949718,277,8.466,4.954,9.264,73.172,12,9.726,3,75,2,0,15,t,t
23949720,260,29.91,7.76,25.917,25.023,27.6,13.024,1,65,3,0,2,f,f
23949721,133,6.527,8.47,7.584,68.296,8.4,8.842,2,31,3,0,2,f,f
23949722,108,10.91,6.76,11.547,60.363,15.2,13.024,1,27,1,0,6,f,t
23949725,370,12.723,6.901,13.115,58.03,16,12.458,3,96,3,0,2,f,f
23949726,219,11.545,8.492,12.171,53.223,15.2,13.817,2,51,4,0,2,f,f
23949728,1034,10.347,6.806,10.114,68.504,13.2,11.408,10,258,5,0,19,f,t
23949734,161,17.528,7.907,15.94,52.025,18,11.208,1,40,2,0,11,t,t
23949738,39,0.769,3.083,1.573,103.379,4.4,3.129,1,11,3,0,5,f,t
23949744,516,11.042,9.176,12.497,47.146,15.6,14.265,5,117,4,0,9,t,t
23949881,469,5.719,6.61,7.884,68.561,10.8,10.914,7,118,3,0,2,f,f
23949745,954,7.915,8.174,8.872,64.852,10.8,10.864,12,225,4,0,2,f,f
23949763,350,19.176,9.969,16.973,44.623,20.4,15.248,2,80,2,0,4,f,t
23949759,580,31.83,11.099,26.643,17.148,26.4,11.208,2,127,1,0,14,f,t
23949761,271,32.048,6.682,27.39,25.147,31.6,17.122,1,71,2,0,4,f,t
23949762,110,4.997,7.119,6.726,69.994,6.4,7.169,2,26,1,0,4,f,t
23949764,166,9.288,10.359,10.113,54.615,12.4,12.162,2,36,3,0,6,f,t
23949770,797,14.182,9.038,12.99,58.034,15.2,12.162,6,189,3,0,4,f,f
23949772,500,13.729,9.973,13.479,47.408,12.8,10.126,4,110,4,0,10,t,t
23949773,447,4.841,5.512,7.084,74.296,9.6,9.957,7,118,2,0,14,f,t
23949775,141,15.098,5.495,14.143,63.127,16.4,8.842,1,39,1,0,6,t,t
23949777,145,5.832,5.099,7.748,74.243,9.6,8.842,2,39,2,0,2,t,f
23949781,769,5.003,6.165,7,70.774,10,10.39,13,189,4,0,2,f,f
23949785,536,5.864,6.937,8.195,65.923,11.6,11.698,8,133,3,0,18,t,t
23949787,323,7.824,7.591,8.959,65.566,10.8,10.686,4,78,3,0,22,t,t
23949789,475,12.317,7.112,12.156,60.008,13.6,10.126,4,117,3,0,5,f,t
23949794,602,22.073,10.465,20.316,29.56,22.4,15.903,3,135,4,0,19,f,t
23949798,321,8.569,9.46,8.966,62.84,13.6,13.024,4,72,3,0,9,f,t
23949800,403,14.342,8.926,13.607,54.505,16.8,13.559,3,96,3,0,28,f,t
23949801,150,16.391,5.236,15.4,59.462,18.4,11.208,1,42,2,0,7,f,t
23949804,131,0.574,3.245,2.32,94.017,3.2,3.129,4,35,4,0,13,t,t
23949807,183,6.092,7.864,7.57,65.725,9.2,9.726,3,42,4,0,9,t,t
23949808,499,64.225,5.653,53.43,-43.991,58,22.919,1,137,3,0,7,t,t
23949809,642,6.49,7.924,7,71.057,8.8,9.387,10,147,2,0,2,f,f
23949810,530,5.897,7.213,6.451,77.758,9.2,9.516,8,130,4,0,9,t,t
23949812,550,6.13,7.91,6.072,76.468,8.4,8.842,9,126,3,0,3,t,f
23949819,302,6.288,8.359,7.761,63.643,10.8,11.208,5,68,2,0,3,f,f
23949821,269,29.544,11.054,25.82,15.031,27.6,17.122,1,59,3,0,14,f,t
23949823,115,12.736,10.294,13.512,42.716,18,15.903,1,25,3,0,6,t,t
23949826,190,9.083,6.039,9.859,68.016,12,10.126,2,49,1,0,12,t,t
23949830,362,6.868,7.708,7.201,74.429,10,9.889,5,87,3,0,4,f,t
23949836,538,6.367,7.956,6.967,73.609,8.8,8.842,8,128,3,0,2,f,f
23949838,247,4.188,6.858,5.412,77.278,6.8,8.239,5,59,1,0,8,t,t
23949839,558,12.827,11.533,11.87,51.282,16.4,14.837,5,116,2,0,6,f,t
23949899,206,4.225,6.467,4.153,87.552,4.8,3.129,4,50,4,0,2,f,f
23949846,144,8.199,10.56,8.726,60.109,9.6,10.126,2,31,3,0,4,t,t
